snapshot,type,status,value,country,unit
2041-11-24 18:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-11-25 19:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-11-26 20:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-11-27 21:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-11-28 22:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-11-29 23:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-01 00:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-02 01:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-03 02:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-04 03:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-05 04:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-06 05:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-07 06:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-08 07:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-09 08:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-10 09:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-11 10:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-12 11:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-13 12:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-14 13:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-15 14:00:00,TRAN-PRV,state_of_charge,270.0,XY,MW
2041-12-16 15:00:00,TRAN-PUB,state_of_charge,90.0,XY,MW
2041-12-17 16:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-18 17:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-19 18:00:00,TRAN-PRV,state_of_charge,162.0,XY,MW
2041-12-20 19:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-21 20:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-22 21:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-23 22:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-24 23:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-26 00:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-27 01:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-28 02:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-29 03:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2041-12-30 04:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2041-12-31 05:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2042-01-01 06:00:00,TRAN-PRV,state_of_charge,0.0,XY,MW
2042-01-02 07:00:00,TRAN-PUB,state_of_charge,0.0,XY,MW
2040-01-01 00:00:00,TRAN-PRV,charging,49.400000000025265,YZ,MW
2040-01-02 01:00:00,TRAN-PUB,charging,36.21052631579,YZ,MW
2040-01-03 02:00:00,TRAN-PRV,charging,51.789473684280004,YZ,MW
2040-01-04 03:00:00,TRAN-PUB,charging,34.52631578947,YZ,MW
2040-01-05 04:00:00,TRAN-PRV,charging,53.05263157902,YZ,MW
2040-01-06 05:00:00,TRAN-PUB,charging,35.36842105263,YZ,MW
2040-01-07 06:00:00,TRAN-PRV,charging,56.84210526323999,YZ,MW
2040-01-08 07:00:00,TRAN-PUB,charging,37.89473684211001,YZ,MW
2040-01-09 08:00:00,TRAN-PRV,charging,56.84210526323999,YZ,MW
2040-01-10 09:00:00,TRAN-PUB,charging,37.89473684211001,YZ,MW
2040-01-11 10:00:00,TRAN-PRV,charging,54.315789473760006,YZ,MW
2040-01-12 11:00:00,TRAN-PUB,charging,36.21052631579,YZ,MW
2040-01-13 12:00:00,TRAN-PRV,charging,55.5789473685,YZ,MW
2040-01-14 13:00:00,TRAN-PUB,charging,37.05263157895,YZ,MW
2040-01-15 14:00:00,TRAN-PRV,charging,32.21052631584,YZ,MW
2040-01-16 15:00:00,TRAN-PUB,charging,21.47368421054,YZ,MW
2040-01-17 16:00:00,TRAN-PRV,charging,30.31578947373,YZ,MW
2040-01-18 17:00:00,TRAN-PUB,charging,20.21052631579,YZ,MW
2040-01-19 18:00:00,TRAN-PRV,charging,29.684210526330002,YZ,MW
2040-01-20 19:00:00,TRAN-PUB,charging,19.78947368422,YZ,MW
2040-01-21 20:00:00,TRAN-PRV,charging,30.31578947373,YZ,MW
2040-01-22 21:00:00,TRAN-PUB,charging,20.21052631579,YZ,MW
2040-01-23 22:00:00,TRAN-PRV,charging,30.31578947373,YZ,MW
2040-01-24 23:00:00,TRAN-PUB,charging,20.21052631579,YZ,MW
2040-01-26 00:00:00,TRAN-PRV,charging,27.15789473685,YZ,MW
2040-01-27 01:00:00,TRAN-PUB,charging,18.105263157899998,YZ,MW
2040-01-28 02:00:00,TRAN-PRV,charging,29.684210526330002,YZ,MW
2040-01-29 03:00:00,TRAN-PUB,charging,19.78947368422,YZ,MW
2040-01-30 04:00:00,TRAN-PRV,charging,25.89473684211,YZ,MW
2040-01-31 05:00:00,TRAN-PUB,charging,17.26315789474,YZ,MW
2040-02-01 06:00:00,TRAN-PRV,charging,24.00000000003,YZ,MW
2040-02-02 07:00:00,TRAN-PUB,charging,16.0,YZ,MW
2040-02-03 08:00:00,TRAN-PRV,charging,19.578947368439998,YZ,MW
2040-02-04 09:00:00,TRAN-PUB,charging,13.05263157894,YZ,MW
2040-02-05 10:00:00,TRAN-PRV,charging,16.42105263159,YZ,MW
2040-02-06 11:00:00,TRAN-PUB,charging,10.94736842106,YZ,MW
2040-02-07 12:00:00,TRAN-PRV,charging,7.57894736844,YZ,MW
2040-02-08 13:00:00,TRAN-PUB,charging,5.052631578941,YZ,MW
2040-02-09 14:00:00,TRAN-PRV,charging,26.52631578951,YZ,MW
2040-02-10 15:00:00,TRAN-PUB,charging,17.68421052632,YZ,MW
2040-02-11 16:00:00,TRAN-PRV,charging,25.26315789477,YZ,MW
2040-02-12 17:00:00,TRAN-PUB,charging,16.84210526315,YZ,MW
2040-02-13 18:00:00,TRAN-PRV,charging,35.36842105269,YZ,MW
2040-02-14 19:00:00,TRAN-PUB,charging,23.57894736841,YZ,MW
2040-02-15 20:00:00,TRAN-PRV,charging,39.157894736879996,YZ,MW
2040-02-16 21:00:00,TRAN-PUB,charging,26.105263157899998,YZ,MW
2040-02-17 22:00:00,TRAN-PRV,charging,42.9473684211,YZ,MW
2040-02-18 23:00:00,TRAN-PUB,charging,28.631578947370002,YZ,MW
2040-02-20 00:00:00,TRAN-PRV,charging,46.10526315795,YZ,MW
2040-02-21 01:00:00,TRAN-PUB,charging,30.73684210527,YZ,MW
2040-02-22 02:00:00,TRAN-PRV,charging,46.10526315795,YZ,MW
2040-02-23 03:00:00,TRAN-PUB,charging,30.73684210527,YZ,MW
2040-02-24 04:00:00,TRAN-PRV,charging,51.15789473691,YZ,MW
2040-02-25 05:00:00,TRAN-PUB,charging,34.1052631579,YZ,MW
2040-02-26 06:00:00,TRAN-PRV,charging,55.5789473685,YZ,MW
2040-02-27 07:00:00,TRAN-PUB,charging,37.05263157895,YZ,MW
2040-02-28 08:00:00,TRAN-PRV,charging,57.47368421061,YZ,MW
2040-02-29 09:00:00,TRAN-PUB,charging,38.31578947368,YZ,MW
2040-03-01 10:00:00,TRAN-PRV,charging,53.68421052636,YZ,MW
2040-03-02 11:00:00,TRAN-PUB,charging,35.78947368422,YZ,MW
2040-03-03 12:00:00,TRAN-PRV,charging,45.47368421058,YZ,MW
2040-03-04 13:00:00,TRAN-PUB,charging,30.31578947368,YZ,MW
2040-03-05 14:00:00,TRAN-PRV,charging,37.26315789477,YZ,MW
2040-03-06 15:00:00,TRAN-PUB,charging,24.84210526315,YZ,MW
2040-03-07 16:00:00,TRAN-PRV,charging,46.73684210532,YZ,MW
2040-03-08 17:00:00,TRAN-PUB,charging,31.15789473685,YZ,MW
2040-03-09 18:00:00,TRAN-PRV,charging,51.15789473691,YZ,MW
2040-03-10 19:00:00,TRAN-PUB,charging,34.1052631579,YZ,MW
2040-03-11 20:00:00,TRAN-PRV,charging,26.52631578951,YZ,MW
2040-03-12 21:00:00,TRAN-PUB,charging,17.68421052632,YZ,MW
2040-03-13 22:00:00,TRAN-PRV,charging,29.684210526330002,YZ,MW
2040-03-14 23:00:00,TRAN-PUB,charging,19.78947368422,YZ,MW
2040-03-16 00:00:00,TRAN-PRV,charging,29.05263157899,YZ,MW
2040-03-17 01:00:00,TRAN-PUB,charging,19.368421052619997,YZ,MW
2040-03-18 02:00:00,TRAN-PRV,charging,25.89473684211,YZ,MW
2040-03-19 03:00:00,TRAN-PUB,charging,17.26315789474,YZ,MW
2040-03-20 04:00:00,TRAN-PRV,charging,12.00000000003,YZ,MW
2040-03-21 05:00:00,TRAN-PUB,charging,8.0,YZ,MW
2040-03-22 06:00:00,TRAN-PRV,charging,16.42105263159,YZ,MW
2040-03-23 07:00:00,TRAN-PUB,charging,10.94736842106,YZ,MW
2040-03-24 08:00:00,TRAN-PRV,charging,23.36842105266,YZ,MW
2040-03-25 09:00:00,TRAN-PUB,charging,15.57894736841,YZ,MW
2040-03-26 10:00:00,TRAN-PRV,charging,20.21052631581,YZ,MW
2040-03-27 11:00:00,TRAN-PUB,charging,13.47368421054,YZ,MW
2040-03-28 12:00:00,TRAN-PRV,charging,17.052631578990002,YZ,MW
2040-03-29 13:00:00,TRAN-PUB,charging,11.36842105262,YZ,MW
2040-03-30 14:00:00,TRAN-PRV,charging,18.94736842107,YZ,MW
2040-03-31 15:00:00,TRAN-PUB,charging,12.63157894737,YZ,MW
2040-04-01 16:00:00,TRAN-PRV,charging,25.26315789477,YZ,MW
2040-04-02 17:00:00,TRAN-PUB,charging,16.84210526315,YZ,MW
2040-04-03 18:00:00,TRAN-PRV,charging,24.00000000003,YZ,MW
2040-04-04 19:00:00,TRAN-PUB,charging,16.0,YZ,MW
2040-04-05 20:00:00,TRAN-PRV,charging,36.00000000003,YZ,MW
2040-04-06 21:00:00,TRAN-PUB,charging,24.0,YZ,MW
2040-04-07 22:00:00,TRAN-PRV,charging,39.789473684250005,YZ,MW
2040-04-08 23:00:00,TRAN-PUB,charging,26.52631578947,YZ,MW
2040-04-10 00:00:00,TRAN-PRV,charging,49.2631578948,YZ,MW
2040-04-11 01:00:00,TRAN-PUB,charging,32.84210526315,YZ,MW
2040-04-12 02:00:00,TRAN-PRV,charging,51.789473684280004,YZ,MW
2040-04-13 03:00:00,TRAN-PUB,charging,34.52631578947,YZ,MW
2040-04-14 04:00:00,TRAN-PRV,charging,54.315789473760006,YZ,MW
2040-04-15 05:00:00,TRAN-PUB,charging,36.21052631579,YZ,MW
2040-04-16 06:00:00,TRAN-PRV,charging,55.5789473685,YZ,MW
2040-04-17 07:00:00,TRAN-PUB,charging,37.05263157895,YZ,MW
2040-04-18 08:00:00,TRAN-PRV,charging,53.05263157902,YZ,MW
2040-04-19 09:00:00,TRAN-PUB,charging,35.36842105263,YZ,MW
2040-04-20 10:00:00,TRAN-PRV,charging,56.21052631587,YZ,MW
2040-04-21 11:00:00,TRAN-PUB,charging,37.47368421054,YZ,MW
2040-04-22 12:00:00,TRAN-PRV,charging,42.31578947376,YZ,MW
2040-04-23 13:00:00,TRAN-PUB,charging,28.2105263158,YZ,MW
2040-04-24 14:00:00,TRAN-PRV,charging,35.36842105269,YZ,MW
2040-04-25 15:00:00,TRAN-PUB,charging,23.57894736841,YZ,MW
2040-04-26 16:00:00,TRAN-PRV,charging,29.684210526330002,YZ,MW
2040-04-27 17:00:00,TRAN-PUB,charging,19.78947368422,YZ,MW
2040-04-28 18:00:00,TRAN-PRV,charging,28.42105263162,YZ,MW
2040-04-29 19:00:00,TRAN-PUB,charging,18.947368421060002,YZ,MW
2040-04-30 20:00:00,TRAN-PRV,charging,30.31578947373,YZ,MW
2040-05-01 21:00:00,TRAN-PUB,charging,20.21052631579,YZ,MW
2040-05-02 22:00:00,TRAN-PRV,charging,26.52631578951,YZ,MW
2040-05-03 23:00:00,TRAN-PUB,charging,17.68421052632,YZ,MW
2040-05-05 00:00:00,TRAN-PRV,charging,30.31578947373,YZ,MW
2040-05-06 01:00:00,TRAN-PUB,charging,20.21052631579,YZ,MW
2040-05-07 02:00:00,TRAN-PRV,charging,26.52631578951,YZ,MW
2040-05-08 03:00:00,TRAN-PUB,charging,17.68421052632,YZ,MW
2040-05-09 04:00:00,TRAN-PRV,charging,26.52631578951,YZ,MW
2040-05-10 05:00:00,TRAN-PUB,charging,17.68421052632,YZ,MW
2040-05-11 06:00:00,TRAN-PRV,charging,21.47368421055,YZ,MW
2040-05-12 07:00:00,TRAN-PUB,charging,14.31578947368,YZ,MW
2040-05-13 08:00:00,TRAN-PRV,charging,15.15789473685,YZ,MW
2040-05-14 09:00:00,TRAN-PUB,charging,10.1052631579,YZ,MW
2040-05-15 10:00:00,TRAN-PRV,charging,4.421052631584,YZ,MW
2040-05-16 11:00:00,TRAN-PUB,charging,2.947368421054,YZ,MW
2040-05-17 12:00:00,TRAN-PRV,charging,17.052631578990002,YZ,MW
2040-05-18 13:00:00,TRAN-PUB,charging,11.36842105262,YZ,MW
2040-05-19 14:00:00,TRAN-PRV,charging,15.15789473685,YZ,MW
2040-05-20 15:00:00,TRAN-PUB,charging,10.1052631579,YZ,MW
2040-05-21 16:00:00,TRAN-PRV,charging,27.78947368425,YZ,MW
2040-05-22 17:00:00,TRAN-PUB,charging,18.52631578947,YZ,MW
2040-05-23 18:00:00,TRAN-PRV,charging,32.84210526321,YZ,MW
2040-05-24 19:00:00,TRAN-PUB,charging,21.894736842100002,YZ,MW
2040-05-25 20:00:00,TRAN-PRV,charging,36.6315789474,YZ,MW
2040-05-26 21:00:00,TRAN-PUB,charging,24.421052631589998,YZ,MW
2040-05-27 22:00:00,TRAN-PRV,charging,39.789473684250005,YZ,MW
2040-05-28 23:00:00,TRAN-PUB,charging,26.52631578947,YZ,MW
2040-05-30 00:00:00,TRAN-PRV,charging,41.684210526360005,YZ,MW
2040-05-31 01:00:00,TRAN-PUB,charging,27.78947368422,YZ,MW
2040-06-01 02:00:00,TRAN-PRV,charging,48.00000000006,YZ,MW
2040-06-02 03:00:00,TRAN-PUB,charging,32.0,YZ,MW
2040-06-03 04:00:00,TRAN-PRV,charging,53.05263157902,YZ,MW
2040-06-04 05:00:00,TRAN-PUB,charging,35.36842105263,YZ,MW
2040-06-05 06:00:00,TRAN-PRV,charging,56.84210526323999,YZ,MW
2040-06-06 07:00:00,TRAN-PUB,charging,37.89473684211001,YZ,MW
2040-06-07 08:00:00,TRAN-PRV,charging,56.84210526323999,YZ,MW
2040-06-08 09:00:00,TRAN-PUB,charging,37.89473684211001,YZ,MW
2040-06-09 10:00:00,TRAN-PRV,charging,53.05263157902,YZ,MW
2040-06-10 11:00:00,TRAN-PUB,charging,35.36842105263,YZ,MW
2040-06-11 12:00:00,TRAN-PRV,charging,45.47368421058,YZ,MW
2040-06-12 13:00:00,TRAN-PUB,charging,30.31578947368,YZ,MW
2040-06-13 14:00:00,TRAN-PRV,charging,46.10526315795,YZ,MW
2040-06-14 15:00:00,TRAN-PUB,charging,30.73684210527,YZ,MW
2040-06-15 16:00:00,TRAN-PRV,charging,52.42105263161999,YZ,MW
2040-06-16 17:00:00,TRAN-PUB,charging,34.94736842105,YZ,MW
2040-06-17 18:00:00,TRAN-PRV,charging,25.89473684211,YZ,MW
2040-06-18 19:00:00,TRAN-PUB,charging,17.26315789474,YZ,MW
2040-06-19 20:00:00,TRAN-PRV,charging,28.42105263162,YZ,MW
2040-06-20 21:00:00,TRAN-PUB,charging,18.947368421060002,YZ,MW
2040-06-21 22:00:00,TRAN-PRV,charging,27.15789473685,YZ,MW
2040-06-22 23:00:00,TRAN-PUB,charging,18.105263157899998,YZ,MW
2040-06-24 00:00:00,TRAN-PRV,charging,20.84210526321,YZ,MW
2040-06-25 01:00:00,TRAN-PUB,charging,13.894736842090001,YZ,MW
2040-06-26 02:00:00,TRAN-PRV,charging,10.73684210529,YZ,MW
2040-06-27 03:00:00,TRAN-PUB,charging,7.157894736851,YZ,MW
2040-06-28 04:00:00,TRAN-PRV,charging,14.526315789509999,YZ,MW
2040-06-29 05:00:00,TRAN-PUB,charging,9.68421052632,YZ,MW
2040-06-30 06:00:00,TRAN-PRV,charging,18.94736842107,YZ,MW
2040-07-01 07:00:00,TRAN-PUB,charging,12.63157894737,YZ,MW
2040-07-02 08:00:00,TRAN-PRV,charging,2.526315789477,YZ,MW
2040-07-03 09:00:00,TRAN-PUB,charging,1.684210526315,YZ,MW
2040-07-04 10:00:00,TRAN-PRV,charging,9.47368421052,YZ,MW
2040-07-05 11:00:00,TRAN-PUB,charging,6.3157894736869995,YZ,MW
2040-07-06 12:00:00,TRAN-PRV,charging,12.63157894737,YZ,MW
2040-07-07 13:00:00,TRAN-PUB,charging,8.4210526316,YZ,MW
2040-07-08 14:00:00,TRAN-PRV,charging,15.15789473685,YZ,MW
2040-07-09 15:00:00,TRAN-PUB,charging,10.1052631579,YZ,MW
2040-07-10 16:00:00,TRAN-PRV,charging,15.789473684219999,YZ,MW
2040-07-11 17:00:00,TRAN-PUB,charging,10.52631578946,YZ,MW
2040-07-12 18:00:00,TRAN-PRV,charging,27.15789473685,YZ,MW
2040-07-13 19:00:00,TRAN-PUB,charging,18.105263157899998,YZ,MW
2040-07-14 20:00:00,TRAN-PRV,charging,26.52631578951,YZ,MW
2040-07-15 21:00:00,TRAN-PUB,charging,17.68421052632,YZ,MW
2040-07-16 22:00:00,TRAN-PRV,charging,42.9473684211,YZ,MW
2040-07-17 23:00:00,TRAN-PUB,charging,28.631578947370002,YZ,MW
2040-07-19 00:00:00,TRAN-PRV,charging,47.36842105269,YZ,MW
2040-07-20 01:00:00,TRAN-PUB,charging,31.57894736841,YZ,MW
2040-07-21 02:00:00,TRAN-PRV,charging,49.894736842170005,YZ,MW
2040-07-22 03:00:00,TRAN-PUB,charging,33.263157894740004,YZ,MW
2040-07-23 04:00:00,TRAN-PRV,charging,52.42105263161999,YZ,MW
2040-07-24 05:00:00,TRAN-PUB,charging,34.94736842105,YZ,MW
2040-07-25 06:00:00,TRAN-PRV,charging,52.42105263161999,YZ,MW
2040-07-26 07:00:00,TRAN-PUB,charging,34.94736842105,YZ,MW
2040-07-27 08:00:00,TRAN-PRV,charging,54.315789473760006,YZ,MW
2040-07-28 09:00:00,TRAN-PUB,charging,36.21052631579,YZ,MW
2040-07-29 10:00:00,TRAN-PRV,charging,49.894736842170005,YZ,MW
2040-07-30 11:00:00,TRAN-PUB,charging,33.263157894740004,YZ,MW
2040-07-31 12:00:00,TRAN-PRV,charging,44.21052631584,YZ,MW
2040-08-01 13:00:00,TRAN-PUB,charging,29.47368421054,YZ,MW
2040-08-02 14:00:00,TRAN-PRV,charging,33.47368421058,YZ,MW
2040-08-03 15:00:00,TRAN-PUB,charging,22.31578947368,YZ,MW
2040-08-04 16:00:00,TRAN-PRV,charging,27.78947368425,YZ,MW
2040-08-05 17:00:00,TRAN-PUB,charging,18.52631578947,YZ,MW
2040-08-06 18:00:00,TRAN-PRV,charging,28.42105263162,YZ,MW
2040-08-07 19:00:00,TRAN-PUB,charging,18.947368421060002,YZ,MW
2040-08-08 20:00:00,TRAN-PRV,charging,30.947368421070003,YZ,MW
2040-08-09 21:00:00,TRAN-PUB,charging,20.631578947370002,YZ,MW
2040-08-10 22:00:00,TRAN-PRV,charging,32.84210526321,YZ,MW
2040-08-11 23:00:00,TRAN-PUB,charging,21.894736842100002,YZ,MW
2040-08-13 00:00:00,TRAN-PRV,charging,24.00000000003,YZ,MW
2040-08-14 01:00:00,TRAN-PUB,charging,16.0,YZ,MW
2040-08-15 02:00:00,TRAN-PRV,charging,26.52631578951,YZ,MW
2040-08-16 03:00:00,TRAN-PUB,charging,17.68421052632,YZ,MW
2040-08-17 04:00:00,TRAN-PRV,charging,22.73684210529,YZ,MW
2040-08-18 05:00:00,TRAN-PUB,charging,15.15789473685,YZ,MW
2040-08-19 06:00:00,TRAN-PRV,charging,17.052631578990002,YZ,MW
2040-08-20 07:00:00,TRAN-PUB,charging,11.36842105262,YZ,MW
2040-08-21 08:00:00,TRAN-PRV,charging,1.894736842107,YZ,MW
2040-08-22 09:00:00,TRAN-PUB,charging,1.2631578947370001,YZ,MW
2040-08-23 10:00:00,TRAN-PRV,charging,13.26315789474,YZ,MW
2040-08-24 11:00:00,TRAN-PUB,charging,8.84210526315,YZ,MW
2040-08-25 12:00:00,TRAN-PRV,charging,13.894736842110001,YZ,MW
2040-08-26 13:00:00,TRAN-PUB,charging,9.26315789474,YZ,MW
2040-08-27 14:00:00,TRAN-PRV,charging,20.21052631581,YZ,MW
2040-08-28 15:00:00,TRAN-PUB,charging,13.47368421054,YZ,MW
2040-08-29 16:00:00,TRAN-PRV,charging,22.73684210529,YZ,MW
2040-08-30 17:00:00,TRAN-PUB,charging,15.15789473685,YZ,MW
2040-08-31 18:00:00,TRAN-PRV,charging,30.947368421070003,YZ,MW
2040-09-01 19:00:00,TRAN-PUB,charging,20.631578947370002,YZ,MW
2040-09-02 20:00:00,TRAN-PRV,charging,34.10526315795,YZ,MW
2040-09-03 21:00:00,TRAN-PUB,charging,22.73684210527,YZ,MW
2040-09-04 22:00:00,TRAN-PRV,charging,34.10526315795,YZ,MW
2040-09-05 23:00:00,TRAN-PUB,charging,22.73684210527,YZ,MW
2040-09-07 00:00:00,TRAN-PRV,charging,41.684210526360005,YZ,MW
2040-09-08 01:00:00,TRAN-PUB,charging,27.78947368422,YZ,MW
2040-09-09 02:00:00,TRAN-PRV,charging,46.73684210532,YZ,MW
2040-09-10 03:00:00,TRAN-PUB,charging,31.15789473685,YZ,MW
2040-09-11 04:00:00,TRAN-PRV,charging,54.315789473760006,YZ,MW
2040-09-12 05:00:00,TRAN-PUB,charging,36.21052631579,YZ,MW
2040-09-13 06:00:00,TRAN-PRV,charging,55.5789473685,YZ,MW
2040-09-14 07:00:00,TRAN-PUB,charging,37.05263157895,YZ,MW
2040-09-15 08:00:00,TRAN-PRV,charging,51.789473684280004,YZ,MW
2040-09-16 09:00:00,TRAN-PUB,charging,34.52631578947,YZ,MW
2040-09-17 10:00:00,TRAN-PRV,charging,55.5789473685,YZ,MW
2040-09-18 11:00:00,TRAN-PUB,charging,37.05263157895,YZ,MW
2040-09-19 12:00:00,TRAN-PRV,charging,54.315789473760006,YZ,MW
2040-09-20 13:00:00,TRAN-PUB,charging,36.21052631579,YZ,MW
2040-09-21 14:00:00,TRAN-PRV,charging,53.68421052636,YZ,MW
2040-09-22 15:00:00,TRAN-PUB,charging,35.78947368422,YZ,MW
2040-09-23 16:00:00,TRAN-PRV,charging,24.00000000003,YZ,MW
2040-09-24 17:00:00,TRAN-PUB,charging,16.0,YZ,MW
2040-09-25 18:00:00,TRAN-PRV,charging,25.89473684211,YZ,MW
2040-09-26 19:00:00,TRAN-PUB,charging,17.26315789474,YZ,MW
2040-09-27 20:00:00,TRAN-PRV,charging,27.15789473685,YZ,MW
2040-09-28 21:00:00,TRAN-PUB,charging,18.105263157899998,YZ,MW
2040-09-29 22:00:00,TRAN-PRV,charging,26.52631578951,YZ,MW
2040-09-30 23:00:00,TRAN-PUB,charging,17.68421052632,YZ,MW
2040-10-02 00:00:00,TRAN-PRV,charging,18.3157894737,YZ,MW
2040-10-03 01:00:00,TRAN-PUB,charging,12.21052631578,YZ,MW
2040-10-04 02:00:00,TRAN-PRV,charging,13.26315789474,YZ,MW
2040-10-05 03:00:00,TRAN-PUB,charging,8.84210526315,YZ,MW
2040-10-06 04:00:00,TRAN-PRV,charging,19.578947368439998,YZ,MW
2040-10-07 05:00:00,TRAN-PUB,charging,13.05263157894,YZ,MW
2040-10-08 06:00:00,TRAN-PRV,charging,13.894736842110001,YZ,MW
2040-10-09 07:00:00,TRAN-PUB,charging,9.26315789474,YZ,MW
2040-10-10 08:00:00,TRAN-PRV,charging,14.526315789509999,YZ,MW
2040-10-11 09:00:00,TRAN-PUB,charging,9.68421052632,YZ,MW
2040-10-12 10:00:00,TRAN-PRV,charging,13.894736842110001,YZ,MW
2040-10-13 11:00:00,TRAN-PUB,charging,9.26315789474,YZ,MW
2040-10-14 12:00:00,TRAN-PRV,charging,11.36842105266,YZ,MW
2040-10-15 13:00:00,TRAN-PUB,charging,7.578947368415999,YZ,MW
2040-10-16 14:00:00,TRAN-PRV,charging,10.73684210529,YZ,MW
2040-10-17 15:00:00,TRAN-PUB,charging,7.157894736851,YZ,MW
2040-10-18 16:00:00,TRAN-PRV,charging,26.52631578951,YZ,MW
2040-10-19 17:00:00,TRAN-PUB,charging,17.68421052632,YZ,MW
2040-10-20 18:00:00,TRAN-PRV,charging,24.631578947399998,YZ,MW
2040-10-21 19:00:00,TRAN-PUB,charging,16.4210526316,YZ,MW
2040-10-22 20:00:00,TRAN-PRV,charging,38.52631578951,YZ,MW
2040-10-23 21:00:00,TRAN-PUB,charging,25.68421052631,YZ,MW
2040-10-24 22:00:00,TRAN-PRV,charging,42.31578947376,YZ,MW
2040-10-25 23:00:00,TRAN-PUB,charging,28.2105263158,YZ,MW
2040-10-27 00:00:00,TRAN-PRV,charging,39.157894736879996,YZ,MW
2040-10-28 01:00:00,TRAN-PUB,charging,26.105263157899998,YZ,MW
2040-10-29 02:00:00,TRAN-PRV,charging,49.894736842170005,YZ,MW
2040-10-30 03:00:00,TRAN-PUB,charging,33.263157894740004,YZ,MW
2040-10-31 04:00:00,TRAN-PRV,charging,49.2631578948,YZ,MW
2040-11-01 05:00:00,TRAN-PUB,charging,32.84210526315,YZ,MW
2040-11-02 06:00:00,TRAN-PRV,charging,51.15789473691,YZ,MW
2040-11-03 07:00:00,TRAN-PUB,charging,34.1052631579,YZ,MW
2040-11-04 08:00:00,TRAN-PRV,charging,51.789473684280004,YZ,MW
2040-11-05 09:00:00,TRAN-PUB,charging,34.52631578947,YZ,MW
2040-11-06 10:00:00,TRAN-PRV,charging,53.05263157902,YZ,MW
2040-11-07 11:00:00,TRAN-PUB,charging,35.36842105263,YZ,MW
2040-11-08 12:00:00,TRAN-PRV,charging,44.21052631584,YZ,MW
2040-11-09 13:00:00,TRAN-PUB,charging,29.47368421054,YZ,MW
2040-11-10 14:00:00,TRAN-PRV,charging,27.78947368425,YZ,MW
2040-11-11 15:00:00,TRAN-PUB,charging,18.52631578947,YZ,MW
2040-11-12 16:00:00,TRAN-PRV,charging,34.10526315795,YZ,MW
2040-11-13 17:00:00,TRAN-PUB,charging,22.73684210527,YZ,MW
2040-11-14 18:00:00,TRAN-PRV,charging,30.947368421070003,YZ,MW
2040-11-15 19:00:00,TRAN-PUB,charging,20.631578947370002,YZ,MW
2040-11-16 20:00:00,TRAN-PRV,charging,36.6315789474,YZ,MW
2040-11-17 21:00:00,TRAN-PUB,charging,24.421052631589998,YZ,MW
2040-11-18 22:00:00,TRAN-PRV,charging,37.89473684214,YZ,MW
2040-11-19 23:00:00,TRAN-PUB,charging,25.26315789474,YZ,MW
2040-11-21 00:00:00,TRAN-PRV,charging,24.631578947399998,YZ,MW
2040-11-22 01:00:00,TRAN-PUB,charging,16.4210526316,YZ,MW
2040-11-23 02:00:00,TRAN-PRV,charging,27.78947368425,YZ,MW
2040-11-24 03:00:00,TRAN-PUB,charging,18.52631578947,YZ,MW
2040-11-25 04:00:00,TRAN-PRV,charging,25.26315789477,YZ,MW
2040-11-26 05:00:00,TRAN-PUB,charging,16.84210526315,YZ,MW
2040-11-27 06:00:00,TRAN-PRV,charging,21.47368421055,YZ,MW
